小说国籍,rdfs:range,国家
轻功,rdfs:domain,人
主上,owl:sameas,主人
籍贯,rdfs:type,PROPERTY
妻子,rdfs:range,女人
伯父,rdfs:domain,人
姐妹,rdfs:range,女人
情人,rdfs:range,人
同母姐妹,rdfs:subpropertyof,姐妹
家臣,rdfs:type,RELATION
帮会,rdfs:range,组织
畏惧之人,rdfs:domain,人
国别,owl:sameas,国籍
嫂子,rdfs:type,RELATION
供奉,rdfs:range,人
小说原型,rdfs:domain,人
师妹/情敌,rdfs:range,物品
大舅哥,rdfs:type,RELATION
军衔,rdfs:range,军衔
出场作品,rdfs:domain,人
不服之人,rdfs:domain,人
师母,rdfs:type,RELATION
人称,rdfs:domain,人
丫鬟,rdfs:range,女人
弟妹,rdfs:domain,人
修习武功,owl:inverseof,修习者
曾祖父,rdfs:range,男人
退场原因,rdfs:type,owl:functionalproperty
祖师,rdfs:type,RELATION
殉身之处,rdfs:type,owl:functionalproperty
家族,rdfs:domain,人
成就,owl:inverseof,实现人
养子,rdfs:range,男人
师父,owl:inverseof,弟子
小说父亲,owl:sameas,父亲
师妹/情敌,rdfs:domain,女人
岳父,rdfs:domain,男人
逝地,rdfs:type,PROPERTY
电视剧结局,rdfs:type,owl:inversefunctionalproperty
结义兄弟,rdfs:type,owl:symmetricproperty
盟友,rdfs:type,owl:symmetricproperty
小说武功,rdfs:domain,人
十四弟,rdfs:domain,人
宿敌,rdfs:range,人
所属,owl:inverseof,成员
外孙女,rdfs:range,女人
配偶,rdfs:type,RELATION
武功绝学,rdfs:range,武功
字,rdfs:type,owl:functionalproperty
姊妹,rdfs:type,owl:symmetricproperty
在位,rdfs:type,owl:functionalproperty
性格,rdfs:type,owl:functionalproperty
退场时间,rdfs:range,时间
绝招,owl:sameas,绝技
六弟,rdfs:domain,人
修习者,rdfs:range,人
国别,rdfs:type,PROPERTY
荣誉称号,rdfs:type,owl:inversefunctionalproperty
曾受重伤,rdfs:domain,男人
本名,rdfs:type,PROPERTY
本名,rdfs:type,owl:functionalproperty
侄媳兼义侄女,rdfs:domain,人
性别,rdfs:range,性别
手下败将,rdfs:domain,人
喜好,rdfs:range,事件
生辰,rdfs:type,PROPERTY
登场地点,rdfs:domain,人
武功写照,rdfs:type,PROPERTY
四弟,rdfs:type,owl:functionalproperty
齐名者,rdfs:range,人
个性,owl:sameas,性格
在位时间,rdfs:range,时间
七哥,rdfs:range,男人
师兄弟,rdfs:range,男人
相关庙宇,rdfs:type,PROPERTY
王爵,rdfs:domain,人
绰号,owl:sameas,别名（绰号）
出生年份,rdfs:range,时间
敌人,rdfs:range,人
小说心上人,owl:sameas,心上人
相关记载,rdfs:domain,男人
忘年交,rdfs:range,人
所习武功,rdfs:domain,人
职称,rdfs:domain,人
主要作品,rdfs:domain,人
领导,rdfs:type,RELATION
妹妹,rdfs:range,女人
久居地,rdfs:type,PROPERTY
封号,rdfs:domain,人
爱侣,rdfs:type,owl:symmetricproperty
军衔,rdfs:type,PROPERTY
师侄,rdfs:type,RELATION
仰慕者,rdfs:range,人
世兄,rdfs:type,RELATION
侄女,rdfs:range,女人
荣誉称号,rdfs:range,名称
亲属,rdfs:range,人
劲敌,rdfs:type,RELATION
在位时间,rdfs:type,PROPERTY
十弟,rdfs:range,男人
居處,rdfs:type,PROPERTY
弟子,owl:inverseof,师父
原著作者,rdfs:range,人
兄弟,owl:inverseof,兄弟
宝物,rdfs:type,PROPERTY
全称,rdfs:range,名称
法号,rdfs:type,owl:inversefunctionalproperty
同门,owl:inverseof,同门
家人,rdfs:type,RELATION
出场章回,rdfs:range,章回
胞妹,rdfs:type,owl:transitiveproperty
十五弟,rdfs:type,RELATION
全称,rdfs:type,owl:functionalproperty
妻子,rdfs:subpropertyof,家人
全称,rdfs:type,PROPERTY
小说地位,rdfs:range,地位
人物性格,rdfs:domain,人
相关庙宇,owl:inverseof,供奉
师公,rdfs:domain,人
身份,rdfs:range,身份
大哥,rdfs:range,男人
丈夫,rdfs:domain,女人
公公,rdfs:type,RELATION
宿敌,owl:inverseof,宿敌
已知武功,rdfs:type,PROPERTY
电视剧结局,rdfs:domain,人
出场年龄,rdfs:type,owl:functionalproperty
中文名,rdfs:type,PROPERTY
传人,rdfs:type,RELATION
在位时间,rdfs:domain,人
师伯,rdfs:domain,人
所处年代,owl:sameas,朝代
三伯,rdfs:domain,人
已知武功,rdfs:domain,人
年龄,rdfs:domain,人
经典场面,rdfs:type,PROPERTY
同族兄弟,rdfs:type,owl:transitiveproperty
领导,rdfs:domain,人
后人,rdfs:domain,人
仆人,rdfs:type,RELATION
出场目次,rdfs:domain,人
方丈,rdfs:domain,男人
属下,rdfs:range,人
总舵主,rdfs:range,人
成就,rdfs:domain,人
师侄,rdfs:domain,人
晚辈,rdfs:range,人
退场时间,rdfs:type,PROPERTY
喜好,owl:sameas,爱好
夫人,rdfs:range,女人
地位,rdfs:type,PROPERTY
九哥,rdfs:domain,人
徒弟,rdfs:domain,人
忘年交,rdfs:domain,人
妹妹,rdfs:type,RELATION
尊主,rdfs:type,RELATION
俗姓,rdfs:domain,人
国别,rdfs:range,国家
八哥,rdfs:domain,人
五哥,rdfs:type,RELATION
供奉,owl:inverseof,拥有地产
所属门派,owl:inverseof,成员
武器,rdfs:range,武器
专长,rdfs:domain,人
仇人,rdfs:type,RELATION
经典场面,rdfs:domain,人
名字由来,rdfs:type,PROPERTY
侄孙媳,rdfs:type,RELATION
师叔祖,rdfs:domain,人
知己,rdfs:range,人
十弟,rdfs:domain,人
妻弟,rdfs:domain,男人
家人,rdfs:type,owl:symmetricproperty
事迹,rdfs:range,事件
至交,rdfs:range,人
五哥,rdfs:range,男人
生父,rdfs:type,owl:functionalproperty
九弟,rdfs:type,RELATION
妹妹,rdfs:subpropertyof,家人
前夫,rdfs:type,RELATION
哥哥,rdfs:range,男人
岳父,rdfs:type,owl:functionalproperty
本名,rdfs:range,名称
长辈,rdfs:type,owl:transitiveproperty
体重,rdfs:type,owl:functionalproperty
四哥,rdfs:type,RELATION
师妹,rdfs:type,RELATION
葬身之地,rdfs:type,PROPERTY
侄媳兼义侄女,rdfs:range,女人
化名,rdfs:range,名称
逝地,rdfs:domain,人
传承兵法,rdfs:range,作品
师友,rdfs:subpropertyof,好友
畏惧之人,rdfs:range,人
年号,rdfs:domain,人
儿子,rdfs:type,RELATION
所处朝代,owl:sameas,朝代 
仆人,rdfs:domain,人
义侄,rdfs:range,男人
登场回目,rdfs:domain,人
武功门派,rdfs:type,PROPERTY
祖母,rdfs:type,owl:functionalproperty
人物关系,rdfs:range,关系
三伯,rdfs:type,RELATION
武功写照,rdfs:domain,人
后人,rdfs:range,人
人物性格,rdfs:type,PROPERTY
派别,owl:inverseof,成员
亲家母,rdfs:type,RELATION
女儿,rdfs:range,女人
二儿子,rdfs:range,男人
曾用兵器,rdfs:domain,人
出生时间,rdfs:type,owl:functionalproperty
人物形象,rdfs:range,外貌
埋葬,rdfs:domain,地点
民族,rdfs:type,PROPERTY
参加革命时间,rdfs:range,时间
帮派,owl:inverseof,成员
父亲,rdfs:domain,人
晚辈,rdfs:domain,人
外公,rdfs:type,owl:functionalproperty
出处,rdfs:range,作品
师祖,rdfs:domain,人
职位,rdfs:range,职位
兄长,rdfs:domain,人
爱好,rdfs:type,PROPERTY
人物性格,owl:sameas,性格
第一次登场,rdfs:domain,人
九哥,rdfs:range,男人
出处,owl:sameas,出自
恋人,owl:inverseof,恋人
民族族群,rdfs:type,PROPERTY
法号,rdfs:range,名称
毒药,rdfs:range,物品
性情,rdfs:range,形容
登场地点,rdfs:type,PROPERTY
义女,rdfs:type,RELATION
性情,rdfs:domain,人
知己,rdfs:domain,人
特点,rdfs:range,特点
所处时期,rdfs:domain,人
身高,rdfs:domain,人
姐妹,rdfs:type,RELATION
祖籍,rdfs:domain,人
掌门人,rdfs:range,人
口头禅,rdfs:domain,人
出生日期,owl:sameas,出生时间
爱慕者,rdfs:type,RELATION
原著作者,owl:sameas,作者
小说父亲,rdfs:domain,人
出生年份,rdfs:type,PROPERTY
字号,rdfs:domain,人
外貌特征,rdfs:range,外貌
三宝,rdfs:domain,人
鄙视的人,rdfs:type,RELATION
祖师婆婆,rdfs:range,女人
所处时期,rdfs:type,PROPERTY
未婚妻/岳母,rdfs:domain,男人
内功,rdfs:domain,人
情夫,rdfs:range,男人
结拜兄弟,rdfs:domain,男人
所处时代,rdfs:range,朝代
侄媳兼义侄女,rdfs:type,owl:inversefunctionalproperty
首次出场时间,rdfs:type,PROPERTY
师兄妹,rdfs:type,owl:symmetricproperty
实现人,rdfs:domain,事件
舅舅,rdfs:range,男人
埋葬,owl:inverseof,葬身之地
领导,owl:sameas,上司
陵寝,owl:sameas,陵墓
法名,rdfs:domain,人
殉身之处,owl:sameas,逝世地
尊号,rdfs:type,PROPERTY
葬身之地,owl:inverseof,埋葬
出场地,rdfs:type,owl:functionalproperty
亲家,owl:inverseof,亲家
爱慕,rdfs:range,人
宠物,rdfs:range,动物
人物结局,rdfs:domain,人
终结者,rdfs:type,RELATION
喜欢的人,rdfs:range,人
别名,rdfs:range,名称
齐名者,rdfs:type,owl:symmetricproperty
救命恩人,rdfs:range,人
儿媳妇,rdfs:range,女人
相貌,rdfs:type,RELATION
称号,rdfs:range,名称
仆人,rdfs:range,人
六哥,rdfs:type,RELATION
隶属,rdfs:type,PROPERTY
荣誉,rdfs:range,名称
生父,rdfs:range,男人
十弟,rdfs:type,RELATION
使用武器,owl:sameas,兵器
尊主,rdfs:subpropertyof,主人
退场原因,rdfs:range,事件
爷爷,rdfs:type,RELATION
出场回数,rdfs:domain,人
棋友,rdfs:type,owl:symmetricproperty
轻功,rdfs:range,武功
称号,rdfs:type,PROPERTY
乐器,rdfs:domain,人
派别,rdfs:range,组织
未婚夫,rdfs:type,owl:functionalproperty
追封,rdfs:range,名称
师兄妹,rdfs:range,人
登场作品,rdfs:range,作品
所属组织,owl:sameas,所属
角色属性,rdfs:type,owl:functionalproperty
登场回目,owl:sameas,出场章回
十二弟,rdfs:range,男人
绝技,owl:sameas,绝招
出场地,rdfs:range,地点
武功家数,rdfs:type,PROPERTY
教派,rdfs:range,组织
暗器,rdfs:range,武器
逝世日期,rdfs:type,owl:functionalproperty
同母姐妹,rdfs:range,女人
逝世日期,rdfs:type,PROPERTY
拥有地产,owl:inverseof,归属于
封爵,rdfs:type,PROPERTY
未婚夫,rdfs:domain,女人
所属门派,rdfs:type,PROPERTY
出自,rdfs:range,作品
地位,owl:sameas,小说地位
血统,rdfs:range,血统
四哥,rdfs:type,owl:functionalproperty
擅长,rdfs:type,PROPERTY
姊妹,rdfs:type,owl:transitiveproperty
小说原型,rdfs:range,人
师兄,rdfs:type,RELATION
祖传剑谱,rdfs:range,武功
侄子,rdfs:range,男人
首次出场时间,rdfs:domain,人
大儿子,rdfs:type,owl:inversefunctionalproperty
母亲,rdfs:type,owl:functionalproperty
家人,rdfs:type,owl:transitiveproperty
武功绝学,owl:sameas,武功
主子,owl:sameas,主人
侄子,rdfs:type,RELATION
字号,rdfs:range,名称
首次出场时间,rdfs:range,时间
性别,rdfs:type,PROPERTY
主要作品,rdfs:type,PROPERTY
小说信仰,rdfs:domain,人
生辰,rdfs:type,owl:functionalproperty
所属门派,rdfs:range,组织
防身,rdfs:type,PROPERTY
笔名,rdfs:domain,人
十二弟,rdfs:type,owl:functionalproperty
